Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Week,Month,Day,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
2,131,41.994679,-87.770899,8,50,0,31,8,1,81,61,71,-2,57,62,0, 6,0.00,29.23,29.95,7.6,30,7.8,82,61,72,54,62,0, 7,0.00,29.29,29.95,6.2,29,7.1
2,131,41.994679,-87.770899,8,4,0,31,8,1,81,61,71,-2,57,62,0, 6,0.00,29.23,29.95,7.6,30,7.8,82,61,72,54,62,0, 7,0.00,29.29,29.95,6.2,29,7.1
3,131,41.994679,-87.770899,8,16,0,31,8,1,81,61,71,-2,57,62,0, 6,0.00,29.23,29.95,7.6,30,7.8,82,61,72,54,62,0, 7,0.00,29.29,29.95,6.2,29,7.1
1,131,41.994679,-87.770899,8,31,0,31,8,1,81,61,71,-2,57,62,0, 6,0.00,29.23,29.95,7.6,30,7.8,82,61,72,54,62,0, 7,0.00,29.29,29.95,6.2,29,7.1
2,1,41.95469,-87.800991,9,27,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,1,41.95469,-87.800991,9,50,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,1,41.95469,-87.800991,9,50,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,1,41.95469,-87.800991,9,13,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,1,41.95469,-87.800991,9,43,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,1,41.95469,-87.800991,9,13,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,33,41.891118,-87.654491,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,33,41.891118,-87.654491,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,35,41.867108,-87.654224,8,19,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,35,41.867108,-87.654224,8,25,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,35,41.867108,-87.654224,8,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,36,41.896282,-87.655232,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,36,41.896282,-87.655232,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,39,41.921965,-87.632085,8,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,71,41.720848,-87.666014,9,41,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,71,41.720848,-87.666014,9,18,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,71,41.720848,-87.666014,9,5,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,105,41.732984,-87.649642,8,43,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,105,41.732984,-87.649642,8,9,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,105,41.732984,-87.649642,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,9,41.944869,-87.832763,8,17,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,20,41.986921,-87.689778,9,18,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,20,41.986921,-87.689778,9,37,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,22,41.801498,-87.763416,9,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,22,41.801498,-87.763416,9,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,23,41.906638,-87.701431,9,24,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,23,41.906638,-87.701431,9,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,67,41.723195,-87.64997,5,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,67,41.723195,-87.64997,5,4,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,68,41.868077,-87.666901,9,21,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,68,41.868077,-87.666901,9,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,68,41.868077,-87.666901,9,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,85,41.662014,-87.724608,8,46,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,85,41.662014,-87.724608,8,14,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,85,41.662014,-87.724608,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,91,41.878114,-87.629798,3,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,93,41.932094,-87.700117,8,5,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,97,41.916265,-87.800515,8,37,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,97,41.916265,-87.800515,8,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,97,41.916265,-87.800515,8,42,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,98,41.846075,-87.716277,9,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,104,41.682587,-87.707973,9,48,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,104,41.682587,-87.707973,9,50,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,104,41.682587,-87.707973,9,28,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,104,41.682587,-87.707973,9,12,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,104,41.682587,-87.707973,9,16,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,116,41.963976,-87.69181,9,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,116,41.963976,-87.69181,9,7,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,2,41.964242,-87.757639,8,28,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,7,42.008314,-87.777921,9,46,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,7,42.008314,-87.777921,9,37,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,7,42.008314,-87.777921,9,21,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,7,42.008314,-87.777921,9,23,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,7,42.008314,-87.777921,9,38,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,10,41.991429,-87.747113,8,33,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,10,41.991429,-87.747113,8,23,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,30,41.857402,-87.694991,8,8,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,30,41.857402,-87.694991,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,34,41.868142,-87.696269,9,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,34,41.868142,-87.696269,9,8,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,11,41.923738,-87.785288,9,36,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,11,41.923738,-87.785288,9,43,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,11,41.923738,-87.785288,9,17,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,11,41.923738,-87.785288,9,45,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,16,42.010412,-87.66214,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,21,41.89923,-87.716788,9,50,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,21,41.89923,-87.716788,9,6,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,21,41.89923,-87.716788,9,27,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,15,41.960616,-87.777189,9,16,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,73,41.704336,-87.703736,8,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,73,41.704336,-87.703736,8,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,28,41.911824,-87.726737,9,24,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,28,41.911824,-87.726737,9,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,42,41.801179,-87.679447,8,48,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,42,41.801179,-87.679447,8,24,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,42,41.801179,-87.679447,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,43,41.800737,-87.71188,8,21,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,43,41.800737,-87.71188,8,13,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,45,41.778297,-87.752411,9,11,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,45,41.778297,-87.752411,9,5,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,45,41.778297,-87.752411,9,1,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,46,41.77166,-87.703047,8,50,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,46,41.77166,-87.703047,8,46,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,46,41.77166,-87.703047,8,31,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,46,41.77166,-87.703047,8,27,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,48,41.768388,-87.678649,8,17,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,48,41.768388,-87.678649,8,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,48,41.768388,-87.678649,8,6,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,52,41.773215,-87.60088,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,52,41.773215,-87.60088,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,53,41.822536,-87.666343,9,17,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,53,41.822536,-87.666343,9,5,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,53,41.822536,-87.666343,9,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,56,41.778748,-87.586427,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,58,41.766202,-87.562889,9,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,58,41.766202,-87.562889,9,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,59,41.754676,-87.612922,9,24,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,59,41.754676,-87.612922,9,6,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,59,41.754676,-87.612922,9,5,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,61,41.803423,-87.642984,8,18,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,61,41.803423,-87.642984,8,5,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,61,41.803423,-87.642984,8,2,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,62,41.754292,-87.590773,9,45,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,62,41.754292,-87.590773,9,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,81,41.798697,-87.736812,8,28,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,81,41.798697,-87.736812,8,9,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,81,41.798697,-87.736812,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,101,41.776156,-87.778927,9,20,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,101,41.776156,-87.778927,9,8,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,44,41.82561,-87.726549,9,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,44,41.82561,-87.726549,9,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,82,41.673408,-87.599862,5,50,1,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,82,41.673408,-87.599862,5,26,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,82,41.673408,-87.599862,5,16,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,82,41.673408,-87.599862,5,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,86,41.726465,-87.585413,5,6,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,86,41.726465,-87.585413,5,17,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,111,41.740641,-87.546587,5,37,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,111,41.740641,-87.546587,5,3,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,111,41.740641,-87.546587,5,8,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,112,41.680946,-87.535198,8,9,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,112,41.680946,-87.535198,8,4,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,83,41.704572,-87.565666,8,26,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,83,41.704572,-87.565666,8,7,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
1,83,41.704572,-87.565666,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,76,41.733643,-87.55551,8,2,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
3,76,41.733643,-87.55551,8,1,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
2,78,41.750498,-87.605294,5,7,0,32,8,8,78,65,72,-1,56,62,0, 7,0.00,29.26,29.98,8.6,5,9.3,79,69,74,55,62,0, 9,0.00,29.33,29.96,10.5,5,10.8
