Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Week,test_geo,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2007-08-22,1,83,41.704572,-87.565666,8,50,1,34,"(41.704572,-87.565666)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,83,41.704572,-87.565666,8,17,0,34,"(41.704572,-87.565666)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,83,41.704572,-87.565666,8,50,0,34,"(41.704572,-87.565666)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,83,41.704572,-87.565666,8,50,1,34,"(41.704572,-87.565666)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,83,41.704572,-87.565666,8,50,0,34,"(41.704572,-87.565666)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,75,41.644612,-87.604498,5,10,1,34,"(41.644612,-87.604498)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,75,41.644612,-87.604498,5,2,0,34,"(41.644612,-87.604498)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,76,41.733643,-87.55551,8,3,0,34,"(41.733643,-87.55551)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,76,41.733643,-87.55551,8,2,0,34,"(41.733643,-87.55551)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,77,41.717753,-87.531657,8,18,0,34,"(41.717753,-87.531657)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,77,41.717753,-87.531657,8,22,0,34,"(41.717753,-87.531657)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,78,41.750498,-87.605294,5,9,0,34,"(41.750498,-87.605294)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,3,78,41.750498,-87.605294,5,1,0,34,"(41.750498,-87.605294)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,78,41.750498,-87.605294,5,3,0,34,"(41.750498,-87.605294)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,79,41.702724,-87.536497,5,30,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,79,41.702724,-87.536497,5,50,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,79,41.702724,-87.536497,5,9,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,6,79,41.702724,-87.536497,5,2,0,34,"(41.702724,-87.536497)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,2,117,41.659112,-87.538693,8,2,0,34,"(41.659112,-87.538693)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-08-22,1,117,41.659112,-87.538693,8,25,1,34,"(41.659112,-87.538693)",2,90,70,80.0,,70,73.0,0.0,15.0,0,0.88,29.29,29.93,5.1,21,8.4
2007-09-05,2,65,41.688324,-87.676709,8,1,0,36,"(41.688324,-87.676709)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,65,41.688324,-87.676709,8,1,0,36,"(41.688324,-87.676709)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,65,41.688324,-87.676709,8,13,1,36,"(41.688324,-87.676709)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,69,41.862292,-87.64886,8,7,1,36,"(41.862292,-87.64886)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,69,41.862292,-87.64886,8,1,0,36,"(41.862292,-87.64886)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,71,41.720848,-87.666014,9,1,0,36,"(41.720848,-87.666014)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,74,41.731922,-87.677512,8,13,1,36,"(41.731922,-87.677512)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,74,41.731922,-87.677512,8,38,0,36,"(41.731922,-87.677512)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,67,41.723195,-87.64997,5,2,0,36,"(41.723195,-87.64997)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,67,41.723195,-87.64997,5,1,0,36,"(41.723195,-87.64997)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,68,41.868077,-87.666901,9,10,0,36,"(41.868077,-87.666901)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,85,41.662014,-87.724608,8,1,0,36,"(41.662014,-87.724608)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,85,41.662014,-87.724608,8,38,1,36,"(41.662014,-87.724608)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,104,41.682587,-87.707973,9,5,0,36,"(41.682587,-87.707973)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,104,41.682587,-87.707973,9,2,0,36,"(41.682587,-87.707973)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,108,41.725517,-87.614258,8,1,0,36,"(41.725517,-87.614258)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,64,41.721474,-87.648064,8,2,0,36,"(41.721474,-87.648064)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,64,41.721474,-87.648064,8,4,1,36,"(41.721474,-87.648064)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,66,41.869107,-87.696293,9,3,0,36,"(41.869107,-87.696293)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,66,41.869107,-87.696293,9,14,0,36,"(41.869107,-87.696293)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,107,41.719059,-87.675088,9,1,0,36,"(41.719059,-87.675088)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,63,41.692555,-87.598865,8,2,0,36,"(41.692555,-87.598865)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,106,41.903002,-87.688267,8,5,0,36,"(41.903002,-87.688267)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,50,41.781416,-87.776532,8,1,0,36,"(41.781416,-87.776532)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,52,41.773215,-87.60088,8,5,0,36,"(41.773215,-87.60088)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,52,41.773215,-87.60088,8,4,0,36,"(41.773215,-87.60088)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,53,41.822536,-87.666343,9,3,1,36,"(41.822536,-87.666343)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,54,41.799282,-87.585487,8,1,0,36,"(41.799282,-87.585487)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,56,41.778748,-87.586427,8,1,0,36,"(41.778748,-87.586427)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,56,41.778748,-87.586427,8,1,0,36,"(41.778748,-87.586427)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,58,41.766202,-87.562889,9,3,0,36,"(41.766202,-87.562889)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,58,41.766202,-87.562889,9,4,0,36,"(41.766202,-87.562889)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,6,58,41.766202,-87.562889,9,1,0,36,"(41.766202,-87.562889)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,59,41.754676,-87.612922,9,2,0,36,"(41.754676,-87.612922)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,60,41.821582,-87.627796,9,2,0,36,"(41.821582,-87.627796)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,61,41.803423,-87.642984,8,2,0,36,"(41.803423,-87.642984)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,62,41.754292,-87.590773,9,1,0,36,"(41.754292,-87.590773)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,81,41.798697,-87.736812,8,7,0,36,"(41.798697,-87.736812)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,3,81,41.798697,-87.736812,8,1,0,36,"(41.798697,-87.736812)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,81,41.798697,-87.736812,8,7,0,36,"(41.798697,-87.736812)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,101,41.776156,-87.778927,9,7,0,36,"(41.776156,-87.778927)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,101,41.776156,-87.778927,9,6,0,36,"(41.776156,-87.778927)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,1,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,48,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,1,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,1,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,82,41.673408,-87.599862,5,50,0,36,"(41.673408,-87.599862)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,86,41.726465,-87.585413,5,4,0,36,"(41.726465,-87.585413)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,86,41.726465,-87.585413,5,50,0,36,"(41.726465,-87.585413)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,80,41.729669,-87.582699,5,2,0,36,"(41.729669,-87.582699)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,80,41.729669,-87.582699,5,2,0,36,"(41.729669,-87.582699)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,51,41.74785,-87.702716,9,1,0,36,"(41.74785,-87.702716)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,75,41.644612,-87.604498,5,2,0,36,"(41.644612,-87.604498)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,76,41.733643,-87.55551,8,1,0,36,"(41.733643,-87.55551)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,77,41.717753,-87.531657,8,22,0,36,"(41.717753,-87.531657)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,77,41.717753,-87.531657,8,3,0,36,"(41.717753,-87.531657)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,78,41.750498,-87.605294,5,2,0,36,"(41.750498,-87.605294)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,78,41.750498,-87.605294,5,1,0,36,"(41.750498,-87.605294)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,79,41.702724,-87.536497,5,28,0,36,"(41.702724,-87.536497)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,79,41.702724,-87.536497,5,23,1,36,"(41.702724,-87.536497)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,2,102,41.772846,-87.740029,9,1,0,36,"(41.772846,-87.740029)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,102,41.772846,-87.740029,9,5,0,36,"(41.772846,-87.740029)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-05,1,103,41.825902,-87.667827,5,1,0,36,"(41.825902,-87.667827)",2,91,72,82.0,,62,69.0,0.0,17.0,0,0.0,29.31,29.94,6.4,19,6.7
2007-09-19,2,65,41.688324,-87.676709,8,2,0,38,"(41.688324,-87.676709)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,65,41.688324,-87.676709,8,2,0,38,"(41.688324,-87.676709)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,65,41.688324,-87.676709,8,2,0,38,"(41.688324,-87.676709)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,69,41.862292,-87.64886,8,1,0,38,"(41.862292,-87.64886)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,69,41.862292,-87.64886,8,1,0,38,"(41.862292,-87.64886)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,6,69,41.862292,-87.64886,8,1,0,38,"(41.862292,-87.64886)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,71,41.720848,-87.666014,9,2,0,38,"(41.720848,-87.666014)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,3,71,41.720848,-87.666014,9,1,0,38,"(41.720848,-87.666014)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,74,41.731922,-87.677512,8,20,0,38,"(41.731922,-87.677512)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,74,41.731922,-87.677512,8,25,0,38,"(41.731922,-87.677512)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,4,67,41.723195,-87.64997,5,1,0,38,"(41.723195,-87.64997)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,68,41.868077,-87.666901,9,1,0,38,"(41.868077,-87.666901)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,68,41.868077,-87.666901,9,2,0,38,"(41.868077,-87.666901)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,68,41.868077,-87.666901,9,3,0,38,"(41.868077,-87.666901)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,70,41.869216,-87.627561,8,1,0,38,"(41.869216,-87.627561)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,70,41.869216,-87.627561,8,2,0,38,"(41.869216,-87.627561)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,85,41.662014,-87.724608,8,1,0,38,"(41.662014,-87.724608)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,91,41.878114,-87.629798,3,1,0,38,"(41.878114,-87.629798)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,92,41.958271,-87.702575,9,2,0,38,"(41.958271,-87.702575)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,104,41.682587,-87.707973,9,2,0,38,"(41.682587,-87.707973)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,104,41.682587,-87.707973,9,1,0,38,"(41.682587,-87.707973)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,6,104,41.682587,-87.707973,9,1,0,38,"(41.682587,-87.707973)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,64,41.721474,-87.648064,8,2,0,38,"(41.721474,-87.648064)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,64,41.721474,-87.648064,8,1,0,38,"(41.721474,-87.648064)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,66,41.869107,-87.696293,9,1,0,38,"(41.869107,-87.696293)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,107,41.719059,-87.675088,9,1,0,38,"(41.719059,-87.675088)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,63,41.692555,-87.598865,8,2,0,38,"(41.692555,-87.598865)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,106,41.903002,-87.688267,8,1,0,38,"(41.903002,-87.688267)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,106,41.903002,-87.688267,8,1,0,38,"(41.903002,-87.688267)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,1,73,41.704336,-87.703736,8,1,0,38,"(41.704336,-87.703736)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
2007-09-19,2,45,41.778297,-87.752411,9,21,0,38,"(41.778297,-87.752411)",2,84,68,76.0,,59,65.0,0.0,11.0,0,0.0,29.47,30.09,3.5,25,9.0
